DataY,AnimalID,RecDate,NovelDay,Environ,StimIntensity,BehType,StimCond
-0.418520836488356,4,230428,1,1,1,1,0
-0.128812196429636,4,230428,1,1,1,1,0
-0.51588753254313,4,230428,1,1,1,1,0
-0.208748646827247,4,230428,1,1,1,1,0
-0.245853297468158,4,230428,1,1,1,1,0
-0.620066267819144,4,230428,1,1,1,1,0
-0.244856711877817,4,230428,1,1,1,1,0
-0.112175546612716,4,230428,1,1,1,1,0
-0.485985017510852,4,230428,1,1,1,1,0
-0.376236945218116,4,230428,1,1,1,1,0
-0.152563908044953,4,230428,1,1,1,1,0
-0.541300098887058,4,230428,1,1,1,1,0
-0.248860478537966,4,230428,1,1,1,1,0
0.442076393370255,4,230428,1,1,1,1,0
-0.529020308791928,4,230428,1,1,1,1,0
-0.371992625962447,4,230428,1,1,1,1,0
-0.171249878612507,4,230428,1,1,1,1,0
-0.535519418922964,4,230428,1,1,1,1,0
-0.328339790440079,4,230428,1,1,1,1,0
-0.13797079239347,4,230428,1,1,1,1,0
-0.466943490283552,4,230428,1,1,1,1,0
-0.387535878786034,4,230428,1,1,1,1,0
-0.149316798960736,4,230428,1,1,1,1,0
-0.411515310669742,4,230428,1,1,1,1,0
-0.348342250493046,4,230428,1,1,1,1,0
-0.193780352458904,4,230428,1,1,1,1,0
-0.46368150799866,4,230428,1,1,1,1,0
-0.204928875905577,4,230428,1,1,1,1,0
-0.166397829740174,4,230428,1,1,1,1,0
-0.399942673337288,4,230428,1,1,1,1,0
-0.34851149985352,4,230428,1,1,1,1,0
-0.10957772568469,4,230428,1,1,1,1,0
-0.511827443718277,4,230428,1,1,1,1,0
-0.265852594163471,4,230428,1,1,1,1,0
-0.21771952539486,4,230428,1,1,1,1,0
-0.356723759420522,4,230428,1,1,1,1,0
-0.178391895178218,4,230428,1,1,1,1,0
-0.192913036453621,4,230428,1,1,1,1,0
-0.247577293015331,4,230428,1,1,1,1,0
-0.217736362906667,4,230428,1,1,1,1,0
-0.217921544411866,4,230428,1,1,1,1,0
-0.495894707764152,4,230428,1,1,1,1,0
-0.266944199037352,4,230428,1,1,1,1,0
-0.104240663394099,4,230428,1,1,1,1,0
-0.249949306378388,4,230428,1,1,1,1,0
-0.159719010854023,4,230428,1,1,1,1,0
-0.54580644027348,4,230428,1,1,1,1,0
-0.309667235667776,4,230428,1,1,1,1,0
-0.24007635371724,4,230428,1,1,1,1,0
-0.460050988399042,4,230428,1,1,1,1,0
-0.136659067782793,4,230428,1,1,1,1,0
-0.233995017829506,4,230428,1,1,1,1,0
-0.314080353006295,4,230428,1,1,1,1,0
-0.294202034783525,4,230428,1,1,1,1,0
-0.135556041347513,4,230428,1,1,1,1,0
-0.239733916337726,4,230428,1,1,1,1,0
-0.170596971620417,4,230428,1,1,1,1,0
-0.218722831323162,4,230428,1,1,1,1,0
-0.287680535050382,4,230428,1,1,1,1,0
-0.261172242025111,4,230428,1,1,1,1,0
-0.180635710158628,4,230428,1,1,1,1,0
-0.4511138991195,4,230428,1,1,1,1,0
-0.21824769054109,4,230428,1,1,1,1,0
-0.099432070071258,4,230428,1,1,1,1,0
-0.335238220078377,4,230428,1,1,1,1,0
-0.176858218784444,4,230428,1,1,1,1,0
-0.178962723157229,4,230428,1,1,1,1,0
-0.358682215415272,4,230428,1,1,1,1,0
-0.465542198158425,4,230428,1,1,1,1,0
-0.128305361993511,4,230428,1,1,1,1,0
-0.248524674559141,4,230428,1,1,1,1,0
-0.393378760885645,4,230428,1,1,1,1,0
-0.231131992698442,4,230428,1,1,1,1,0
-0.257296712330428,4,230428,1,1,1,1,0
-0.177954097623966,4,230428,1,1,1,1,0
-0.163839168442448,4,230428,1,1,1,1,0
-0.351514284912229,4,230428,1,1,1,1,0
-0.414794959137052,4,230428,1,1,1,1,0
-0.136484785991202,4,230428,1,1,1,1,0
0.0395038096224225,4,230429,2,1,1,1,0
-0.0997814475627476,4,230429,2,1,1,1,0
-0.431945655489572,4,230429,2,1,1,1,0
-0.151801070253464,4,230429,2,1,1,1,0
-0.0555379205588158,4,230429,2,1,1,1,0
-0.448305768303369,4,230429,2,1,1,1,0
-0.0663805310232238,4,230429,2,1,1,1,0
-0.281915936174306,4,230429,2,1,1,1,0
-0.419363630902481,4,230429,2,1,1,1,0
-0.0502116966611574,4,230429,2,1,1,1,0
-0.118189203068412,4,230429,2,1,1,1,0
-0.44926939321709,4,230429,2,1,1,1,0
-0.263523181419442,4,230429,2,1,1,1,0
-0.154599543334912,4,230429,2,1,1,1,0
-0.323676987161634,4,230429,2,1,1,1,0
-0.149376416649528,4,230429,2,1,1,1,0
-0.113556041129827,4,230429,2,1,1,1,0
-0.303147391014629,4,230429,2,1,1,1,0
-0.0398024866205398,4,230429,2,1,1,1,0
-0.103769336854744,4,230429,2,1,1,1,0
-0.362295487607455,4,230429,2,1,1,1,0
-0.26804563671482,4,230429,2,1,1,1,0
-0.130451125514228,4,230429,2,1,1,1,0
-0.0545676564843241,4,230429,2,1,1,1,0
-0.211096438122253,4,230429,2,1,1,1,0
-0.0827072993300772,4,230429,2,1,1,1,0
-0.0602113070430162,4,230429,2,1,1,1,0
-0.348293067728301,4,230429,2,1,1,1,0
-0.21663759896358,4,230429,2,1,1,1,0
-0.233623689252242,4,230429,2,1,1,1,0
-0.0230366825974439,4,230429,2,1,1,1,0
-0.260793963812724,4,230429,2,1,1,1,0
-0.204974526183642,4,230429,2,1,1,1,0
-0.103286772075698,4,230429,2,1,1,1,0
-0.105575976146831,4,230429,2,1,1,1,0
-0.160410558019206,4,230429,2,1,1,1,0
-0.100475686279199,4,230429,2,1,1,1,0
-0.102837627170462,4,230429,2,1,1,1,0
-0.0707850801079708,4,230429,2,1,1,1,0
-0.261349108508339,4,230429,2,1,1,1,0
-0.187762439706566,4,230429,2,1,1,1,0
-0.200499104610766,4,230429,2,1,1,1,0
0.0886212883345824,4,230429,2,1,1,1,0
-0.0160961781717179,4,230429,2,1,1,1,0
-0.105513258127889,4,230429,2,1,1,1,0
-0.148569115348836,4,230429,2,1,1,1,0
-0.082808489895153,4,230429,2,1,1,1,0
0.122035725970692,4,230429,2,1,1,1,0
-0.059183980797259,4,230429,2,1,1,1,0
0.0958303698372093,4,230429,2,1,1,1,0
-0.372267680966376,4,230429,2,1,1,1,0
-0.0065871865361308,4,230429,2,1,1,1,0
-0.0704160471819155,4,230429,2,1,1,1,0
-0.00804152242092884,4,230429,2,1,1,1,0
-0.352822039838014,4,230429,2,1,1,1,0
-0.490914183719152,4,230430,3,1,1,1,1
-0.0655877533178288,4,230430,3,1,1,1,1
-0.390860089960961,4,230430,3,1,1,1,1
-0.26473927637682,4,230430,3,1,1,1,1
-0.142219422212672,4,230430,3,1,1,1,1
-0.357656000319942,4,230430,3,1,1,1,1
-0.178742887254363,4,230430,3,1,1,1,1
-0.0840098491841628,4,230430,3,1,1,1,1
-0.423805072509402,4,230430,3,1,1,1,1
-0.240149423663745,4,230430,3,1,1,1,1
-0.062089114708912,4,230430,3,1,1,1,1
-0.364485893085726,4,230430,3,1,1,1,1
-0.2695860924196,4,230430,3,1,1,1,1
-0.0899875680730558,4,230430,3,1,1,1,1
-0.212552240735741,4,230430,3,1,1,1,1
-0.284115224882011,4,230430,3,1,1,1,1
0.063525478272656,4,230430,3,1,1,1,1
-0.290545566157191,4,230430,3,1,1,1,1
-0.2898522722769,4,230430,3,1,1,1,1
-0.0145138215670185,4,230430,3,1,1,1,1
-0.195437091506234,4,230430,3,1,1,1,1
-0.181176100660683,4,230430,3,1,1,1,1
-0.0474625717403667,4,230430,3,1,1,1,1
-0.294020068962336,4,230430,3,1,1,1,1
-0.136464548829841,4,230430,3,1,1,1,1
-0.00585699652667853,4,230430,3,1,1,1,1
-0.222452250814607,4,230430,3,1,1,1,1
-0.156313390091117,4,230430,3,1,1,1,1
-0.117599846882641,4,230430,3,1,1,1,1
-0.232566237892984,4,230430,3,1,1,1,1
-0.116438837937463,4,230430,3,1,1,1,1
-0.0864631039112913,4,230430,3,1,1,1,1
-0.229002893883337,4,230430,3,1,1,1,1
-0.189903317526598,4,230430,3,1,1,1,1
-0.05874071937874,4,230430,3,1,1,1,1
-0.166375133170362,4,230430,3,1,1,1,1
-0.177132152120563,4,230430,3,1,1,1,1
-0.0795921569606854,4,230430,3,1,1,1,1
-0.274549008054494,4,230430,3,1,1,1,1
-0.126562639671005,4,230430,3,1,1,1,1
-0.0764142103145566,4,230430,3,1,1,1,1
-0.221610689934816,4,230430,3,1,1,1,1
-0.119160605348892,4,230430,3,1,1,1,1
-0.122291402437179,4,230430,3,1,1,1,1
-0.112451424388948,4,230430,3,1,1,1,1
-0.133598977356113,4,230430,3,1,1,1,1
-0.0825870331812254,4,230430,3,1,1,1,1
-0.239723528911056,4,230430,3,1,1,1,1
-0.161931400349803,4,230430,3,1,1,1,1
0.000476400688881928,4,230430,3,1,1,1,1
-0.1420103111283,4,230430,3,1,1,1,1
-0.181326040574365,4,230430,3,1,1,1,1
-0.0606803688962041,4,230430,3,1,1,1,1
-0.112085211164017,4,230430,3,1,1,1,1
0.0106035634814579,4,230430,3,1,1,1,1
-0.266615058678639,4,230430,3,1,1,1,1
0.0442056756886484,4,230430,3,1,1,1,1
0.0359051035714807,4,230430,3,1,1,1,1
-0.227490797196304,4,230430,3,1,1,1,1
-0.13600662948567,4,230430,3,1,1,1,1
-0.141482264966555,4,230430,3,1,1,1,1
-0.213818549345241,4,230430,3,1,1,1,1
-0.100592942461108,4,230430,3,1,1,1,1
-0.0995749388827709,4,230430,3,1,1,1,1
-0.224100169543798,4,230430,3,1,1,1,1
-0.113664213968953,4,230430,3,1,1,1,1
-0.0184296627380216,4,230430,3,1,1,1,1
-0.319169341205348,4,230430,3,1,1,1,1
-0.11491731448664,4,230430,3,1,1,1,1
-0.0848850685437638,4,230430,3,1,1,1,1
-0.232277481799336,4,230430,3,1,1,1,1
-0.184482644033533,4,230430,3,1,1,1,1
-0.061935719501455,4,230430,3,1,1,1,1
-0.137893908038322,4,230430,3,1,1,1,1
-0.184794039344307,4,230430,3,1,1,1,1
-0.0551602620404912,4,230430,3,1,1,1,1
-0.193310069092831,4,230430,3,1,1,1,1
-0.120362807078251,4,230430,3,1,1,1,1
0.0012259747260165,4,230430,3,1,1,1,1
-0.205752777860247,4,230430,3,1,1,1,1
0.208612359213637,4,230430,3,1,1,1,1
-0.0733395910117158,4,230430,3,1,1,1,1
-0.265655771639722,4,230430,3,1,1,1,1
-0.149737711536829,4,230430,3,1,1,1,1
-0.112434551464176,4,230430,3,1,1,1,1
-0.289045373474139,4,230430,3,1,1,1,1
-0.138337034385999,4,230430,3,1,1,1,1
-0.00282675535453588,4,230430,3,1,1,1,1
-0.185045239453846,4,230430,3,1,1,1,1
-0.130430210918972,4,230430,3,1,1,1,1
-0.18741255174962,4,230430,3,1,1,1,1
-0.139079941404136,4,230430,3,1,1,1,1
-0.0348300477371919,4,230430,3,1,1,1,1
-0.0817721403974064,4,230430,3,1,1,1,1
-0.0649897848640241,4,230430,3,1,1,1,1
-0.149577839952065,4,230430,3,1,1,1,1
0.0722546138475196,4,230430,3,1,1,1,1
0.037523705873976,4,230430,3,1,1,1,1
-0.0484448872534543,4,230430,3,1,1,1,1
-0.0614607830044656,4,230430,3,1,1,1,1
-0.155556334675477,4,230430,3,1,1,1,1
-0.406023019349184,11,200130,1,1,1,1,0
-0.477937755206804,11,200130,1,1,1,1,0
-0.293419024140657,11,200130,1,1,1,1,0
-0.448068372328572,11,200130,1,1,1,1,0
-0.0776535584485836,11,200130,1,1,1,1,0
-0.316251815474176,11,200130,1,1,1,1,0
-0.170191296173828,11,200130,1,1,1,1,0
-0.0824719547946414,11,200130,1,1,1,1,0
-0.218172852519199,11,200130,1,1,1,1,0
-0.157579571755265,11,200130,1,1,1,1,0
-0.0893200408222967,11,200130,1,1,1,1,0
-0.455245323888638,11,200130,1,1,1,1,0
-0.171355387502144,11,200130,1,1,1,1,0
0.0247294196145988,11,200130,1,1,1,1,0
-0.194548934922319,11,200130,1,1,1,1,0
-0.284078404055377,11,200130,1,1,1,1,0
-0.247152875589337,11,200130,1,1,1,1,0
-0.20443352334365,11,200130,1,1,1,1,0
-0.30124809442314,11,200130,1,1,1,1,0
0.0142250402854707,11,200130,1,1,1,1,0
-0.214186898488881,11,200130,1,1,1,1,0
-0.344508102333555,11,200130,1,1,1,1,0
-0.220067660268011,11,200130,1,1,1,1,0
-0.0136211062658133,11,200130,1,1,1,1,0
-0.242097451039195,11,200130,1,1,1,1,0
-0.281838240089608,11,200130,1,1,1,1,0
0.22912826188702,11,200130,1,1,1,1,0
-0.25382718195293,11,200130,1,1,1,1,0
-0.355687086925735,11,200130,1,1,1,1,0
-0.318051288167198,11,200130,1,1,1,1,0
-0.16417674970933,11,200130,1,1,1,1,0
-0.369723667879092,11,200130,1,1,1,1,0
-0.356291765990233,11,200130,1,1,1,1,0
-0.432327597256363,11,200130,1,1,1,1,0
-0.0277808241701485,11,200130,1,1,1,1,0
-0.19447137214036,11,200130,1,1,1,1,0
-0.1815132665533,11,200130,1,1,1,1,0
-0.339861212534169,11,200130,1,1,1,1,0
-0.247342422583798,11,200130,1,1,1,1,0
-0.262108285809764,11,200130,1,1,1,1,0
-0.454908038012743,11,200130,1,1,1,1,0
-0.344821439883256,11,200130,1,1,1,1,0
-0.242675463906645,11,200130,1,1,1,1,0
-0.249713428395152,11,200130,1,1,1,1,0
-0.2624414972942,11,200130,1,1,1,1,0
0.0146537205004511,11,200130,1,1,1,1,0
-0.462459695714583,11,200130,1,1,1,1,0
-0.347159685992129,11,200130,1,1,1,1,0
-0.110597227522231,11,200130,1,1,1,1,0
-0.0340471782409023,11,200130,1,1,1,1,0
-0.250204175783269,11,200130,1,1,1,1,0
0.12528398109288,11,200130,1,1,1,1,0
-0.149780537041113,11,200130,1,1,1,1,0
-0.256630787393965,11,200130,1,1,1,1,0
-0.133294410862277,11,200130,1,1,1,1,0
-0.291571699690511,11,200130,1,1,1,1,0
-0.450947217116527,11,200130,1,1,1,1,0
-0.319207782876573,11,200130,1,1,1,1,0
-0.142986397716377,11,200130,1,1,1,1,0
-0.278984210399544,11,200130,1,1,1,1,0
-0.147409098033811,11,200130,1,1,1,1,0
-0.288807138261908,11,200130,1,1,1,1,0
-0.327608936759993,11,200130,1,1,1,1,0
-0.243660032263246,11,200130,1,1,1,1,0
-0.139136299102734,11,200130,1,1,1,1,0
-0.406855995952738,11,200130,1,1,1,1,0
-0.138376797399666,11,200130,1,1,1,1,0
-0.274003740027346,11,200130,1,1,1,1,0
-0.318833220910508,11,200130,1,1,1,1,0
0.106608451584007,11,200130,1,1,1,1,0
-0.429632117018372,11,200130,1,1,1,1,0
-0.369606215039959,11,200130,1,1,1,1,0
0.0360396149315889,11,200130,1,1,1,1,0
-0.279597772820811,11,200130,1,1,1,1,0
-0.39096194345193,11,200130,1,1,1,1,0
-0.155599929359528,11,200130,1,1,1,1,0
0.10369435523471,11,200130,1,1,1,1,0
0.304122306760422,11,200130,1,1,1,1,0
0.321048563263565,11,200130,1,1,1,1,0
-0.00474106242722288,11,200130,1,1,1,1,0
-0.230032591772774,11,200130,1,1,1,1,0
0.346757549660426,11,200130,1,1,1,1,0
0.218218372087613,11,200130,1,1,1,1,0
-0.224899883042653,11,200130,1,1,1,1,0
-0.21708684693214,11,200130,1,1,1,1,0
0.166989912564267,11,200130,1,1,1,1,0
-0.378251414230308,11,200130,1,1,1,1,0
0.153408911974876,11,200130,1,1,1,1,0
0.000809076225672622,11,200130,1,1,1,1,0
-0.290589654879908,11,200130,1,1,1,1,0
0.0789108296390196,11,200130,1,1,1,1,0
-0.10297552399753,11,200130,1,1,1,1,0
-0.354209164295948,11,200130,1,1,1,1,0
-0.20461884628132,11,200130,1,1,1,1,0
-0.539935324045794,11,200130,1,1,1,1,0
-0.374849837643481,11,200130,1,1,1,1,0
-0.248017003095552,11,200130,1,1,1,1,0
-0.204974659052476,11,200130,1,1,1,1,0
-0.190989894326789,11,200130,1,1,1,1,0
-0.312711156305224,11,200130,1,1,1,1,0
-0.31361347048889,11,200130,1,1,1,1,0
-0.387990444756293,11,200130,1,1,1,1,0
-0.12633117850903,11,200130,1,1,1,1,0
-0.387790468381659,11,200130,1,1,1,1,0
-0.264768272745251,11,200130,1,1,1,1,0
-0.00906590221087101,11,200130,1,1,1,1,0
0.25294136635682,11,200130,1,1,1,1,0
-0.24178387839929,11,200130,1,1,1,1,0
0.0547097518508354,11,200130,1,1,1,1,0
-0.000129076991983801,11,200130,1,1,1,1,0
0.0102425471659933,11,200130,1,1,1,1,0
-0.381565891973581,11,200130,1,1,1,1,0
0.0462431009416111,11,200130,1,1,1,1,0
-0.172630595508922,11,200130,1,1,1,1,0
-0.104560154268653,11,200130,1,1,1,1,0
-0.583487837441652,11,200130,1,1,1,1,0
-0.146074592892492,11,200130,1,1,1,1,0
-0.181710793987491,11,200130,1,1,1,1,0
-0.200239441692369,11,200130,1,1,1,1,0
-0.343459726513119,11,200130,1,1,1,1,0
0.0325344673175315,11,200130,1,1,1,1,0
0.0240468775240024,11,200130,1,1,1,1,0
-0.239844892526909,11,200130,1,1,1,1,0
-0.162937430186181,11,200130,1,1,1,1,0
-0.227810937786487,11,200130,1,1,1,1,0
-0.359261439438225,11,200130,1,1,1,1,0
0.0135396165454956,11,200130,1,1,1,1,0
-0.346233757352101,11,200130,1,1,1,1,0
-0.285846935255322,11,200130,1,1,1,1,0
-0.27239724712776,11,200130,1,1,1,1,0
-0.0569295905334036,11,200130,1,1,1,1,0
-0.244348824840799,11,200130,1,1,1,1,0
-0.269372367866323,11,200130,1,1,1,1,0
-0.144241838794884,11,200130,1,1,1,1,0
-0.31869793222967,11,200130,1,1,1,1,0
-0.0784086842893509,11,200130,1,1,1,1,0
-0.00918595902094598,11,200130,1,1,1,1,0
-0.192684240113699,11,200130,1,1,1,1,0
-0.112649267506188,11,200130,1,1,1,1,0
-0.566717659149666,11,200130,1,1,1,1,0
0.138189080566096,11,200130,1,1,1,1,0
-0.0292651291736961,11,200130,1,1,1,1,0
-0.250054806268956,11,200130,1,1,1,1,0
-0.205824243301562,11,200130,1,1,1,1,0
-0.424169162607037,11,200130,1,1,1,1,0
0.166281846881698,11,200130,1,1,1,1,0
-0.154738351057195,11,200130,1,1,1,1,0
-0.105161284494942,11,200130,1,1,1,1,0
-0.0626507322598483,11,200130,1,1,1,1,0
-0.082468203023632,11,200130,1,1,1,1,0
-0.00987195011344603,11,200130,1,1,1,1,0
0.0532601553083638,11,200130,1,1,1,1,0
-0.154146214328671,11,200130,1,1,1,1,0
-0.195130255724249,11,200130,1,1,1,1,0
-0.139363514421142,11,200130,1,1,1,1,0
-0.0789856272951807,11,200130,1,1,1,1,0
0.458112417624507,11,200130,1,1,1,1,0
-0.0704141576726283,11,200130,1,1,1,1,0
-0.250809451219451,11,200130,1,1,1,1,0
-0.144975869158968,11,200130,1,1,1,1,0
0.0462518153928377,11,200130,1,1,1,1,0
-0.222481131313012,11,200130,1,1,1,1,0
0.0942128954807763,11,200130,1,1,1,1,0
-0.345031136243769,11,200130,1,1,1,1,0
0.184771596275245,11,200130,1,1,1,1,0
-0.388542762823167,11,200131,2,1,1,1,0
-0.191678341835403,11,200131,2,1,1,1,0
-0.0523996129421088,11,200131,2,1,1,1,0
-0.257755788773517,11,200131,2,1,1,1,0
-0.325579233951408,11,200131,2,1,1,1,0
-0.219723463164251,11,200131,2,1,1,1,0
-0.323378673057924,11,200131,2,1,1,1,0
-0.146158930875789,11,200131,2,1,1,1,0
-0.153357945985761,11,200131,2,1,1,1,0
-0.281760028493824,11,200131,2,1,1,1,0
-0.400717363737152,11,200131,2,1,1,1,0
-0.231237315340735,11,200131,2,1,1,1,0
-0.187191889627955,11,200131,2,1,1,1,0
-0.182946580170624,11,200131,2,1,1,1,0
-0.190587139415476,11,200131,2,1,1,1,0
-0.486366071059208,11,200131,2,1,1,1,0
-0.22361236835865,11,200131,2,1,1,1,0
-0.270714346083789,11,200131,2,1,1,1,0
-0.44464694171191,11,200131,2,1,1,1,0
0.0444220773563906,11,200131,2,1,1,1,0
-0.355998216361459,11,200131,2,1,1,1,0
-0.0182036558267401,11,200131,2,1,1,1,0
-0.0440293765508584,11,200131,2,1,1,1,0
-0.0893127289490587,11,200131,2,1,1,1,0
-0.246699072365252,11,200131,2,1,1,1,0
-0.226616467778037,11,200131,2,1,1,1,0
-0.369819745700682,11,200131,2,1,1,1,0
-0.234322074793666,11,200131,2,1,1,1,0
-0.23003680410299,11,200131,2,1,1,1,0
-0.386117806298378,11,200131,2,1,1,1,0
-0.265372032747288,11,200131,2,1,1,1,0
-0.278411687330086,11,200131,2,1,1,1,0
-0.209880487563793,11,200131,2,1,1,1,0
-0.360355641523132,11,200131,2,1,1,1,0
-0.242508680347286,11,200131,2,1,1,1,0
-0.171702362705204,11,200131,2,1,1,1,0
-0.365267244701857,11,200131,2,1,1,1,0
-0.251865628746128,11,200131,2,1,1,1,0
-0.346251883893383,11,200131,2,1,1,1,0
-0.214693301509821,11,200131,2,1,1,1,0
-0.24081707771633,11,200131,2,1,1,1,0
-0.211134120183817,11,200131,2,1,1,1,0
-0.00975782567894499,11,200131,2,1,1,1,0
-0.141875911923078,11,200131,2,1,1,1,0
0.052410534141199,11,200131,2,1,1,1,0
-0.190109787923904,11,200131,2,1,1,1,0
-0.0865697762497216,11,200131,2,1,1,1,0
-0.197910034210239,11,200131,2,1,1,1,0
-0.245368943447996,11,200131,2,1,1,1,0
-0.218424476569125,11,200131,2,1,1,1,0
-0.187258952770983,11,200131,2,1,1,1,0
-0.41703487740176,11,200131,2,1,1,1,0
-0.0136207222411576,11,200131,2,1,1,1,0
-0.330533482464299,11,200131,2,1,1,1,0
-0.379588354066819,11,200131,2,1,1,1,0
-0.0466698881185559,11,200131,2,1,1,1,0
-0.118904582538501,11,200131,2,1,1,1,0
-0.428192611210366,11,200131,2,1,1,1,0
-0.12969860946141,11,200131,2,1,1,1,0
-0.280504658329537,11,200131,2,1,1,1,0
-0.237615164136704,11,200131,2,1,1,1,0
-0.316116569283135,11,200131,2,1,1,1,0
-0.266331546821072,11,200131,2,1,1,1,0
-0.212264349905029,11,200131,2,1,1,1,0
-0.111325720927917,11,200131,2,1,1,1,0
-0.205855378341439,11,200131,2,1,1,1,0
-0.279931984574921,11,200131,2,1,1,1,0
-0.230974439874708,11,200131,2,1,1,1,0
-0.238968267825711,11,200131,2,1,1,1,0
-0.353911148454683,11,200131,2,1,1,1,0
-0.277936404793855,11,200131,2,1,1,1,0
-0.180089655704909,11,200131,2,1,1,1,0
-0.307271684266213,11,200131,2,1,1,1,0
-0.172703549346201,11,200131,2,1,1,1,0
-0.116745104841343,11,200131,2,1,1,1,0
-0.240955703816433,11,200131,2,1,1,1,0
-0.38753683746023,11,200131,2,1,1,1,0
-0.230003550555837,11,200131,2,1,1,1,0
-0.281295250977264,11,200131,2,1,1,1,0
-0.240074933587619,11,200131,2,1,1,1,0
-0.269979596655156,11,200131,2,1,1,1,0
-0.483809087699068,11,200131,2,1,1,1,0
-0.291070369813581,11,200131,2,1,1,1,0
-0.272282794882412,11,200131,2,1,1,1,0
-0.377960851905907,11,200131,2,1,1,1,0
-0.052903530187866,11,200131,2,1,1,1,0
-0.366630893980835,11,200131,2,1,1,1,0
-0.166957877188351,11,200131,2,1,1,1,0
-0.124770259037135,11,200131,2,1,1,1,0
-0.234817853970453,11,200131,2,1,1,1,0
-0.338764316663471,11,200131,2,1,1,1,0
-0.186371291246166,11,200131,2,1,1,1,0
-0.236419165201493,11,200131,2,1,1,1,0
-0.249852452657156,11,200131,2,1,1,1,0
-0.254118469880333,11,200131,2,1,1,1,0
-0.084832435445199,11,200131,2,1,1,1,0
-0.312070081336082,11,200131,2,1,1,1,0
-0.073762791469419,11,200131,2,1,1,1,0
-0.125591531951003,11,200131,2,1,1,1,0
-0.141679114144357,11,200131,2,1,1,1,0
-0.0769699347486547,11,200131,2,1,1,1,0
-0.0391328744090171,11,200131,2,1,1,1,0
-0.301150686754839,11,200131,2,1,1,1,0
-0.208153925791849,11,200131,2,1,1,1,0
-0.0540214898791843,11,200131,2,1,1,1,0
-0.0549842759439872,11,200131,2,1,1,1,0
-0.021585541647799,11,200131,2,1,1,1,0
0.180873485595297,11,200131,2,1,1,1,0
0.0405367836810211,11,200131,2,1,1,1,0
-0.323588855569137,11,200131,2,1,1,1,0
-0.321434886548355,11,200131,2,1,1,1,0
0.0178518896202132,11,200131,2,1,1,1,0
-0.134656739850059,11,200131,2,1,1,1,0
-0.264344460854722,11,200131,2,1,1,1,0
-0.161338759743571,11,200131,2,1,1,1,0
-0.329826198600827,11,200131,2,1,1,1,0
-0.14295030625726,11,200131,2,1,1,1,0
-0.185074894271654,11,200131,2,1,1,1,0
-0.158021665164388,11,200131,2,1,1,1,0
-0.225826803773671,11,200131,2,1,1,1,0
-0.174314552643126,11,200131,2,1,1,1,0
-0.0264667337409584,11,200131,2,1,1,1,0
-0.101188947927623,11,200131,2,1,1,1,0
-0.105813320388397,11,200131,2,1,1,1,0
-0.280526894620762,11,200131,2,1,1,1,0
-0.0225855425765881,11,200131,2,1,1,1,0
-0.295065995229993,11,200131,2,1,1,1,0
-0.366096824480965,11,200131,2,1,1,1,0
-0.507228377845019,11,200131,2,1,1,1,0
-0.0574133378042047,11,200131,2,1,1,1,0
-0.24473121105487,11,200131,2,1,1,1,0
-0.292958551885185,11,200131,2,1,1,1,0
-0.348139850458852,11,200131,2,1,1,1,0
-0.380582023278064,11,200131,2,1,1,1,0
-0.379224353095272,11,200131,2,1,1,1,0
-0.37254126590457,11,200131,2,1,1,1,0
-0.310867067157237,11,200131,2,1,1,1,0
-0.0770353922200582,11,200131,2,1,1,1,0
-0.21908489470645,11,200131,2,1,1,1,0
-0.397425539701055,11,200131,2,1,1,1,0
-0.212508846819468,11,200131,2,1,1,1,0
-0.169134849956246,11,200131,2,1,1,1,0
-0.315354833651395,11,200131,2,1,1,1,0
-0.228583045028922,11,200131,2,1,1,1,0
-0.25844908128766,11,200131,2,1,1,1,0
-0.140174937741087,11,200131,2,1,1,1,0
-0.102907029649227,11,200131,2,1,1,1,0
-0.494560451401777,11,200131,2,1,1,1,0
-0.281736761023298,11,200131,2,1,1,1,0
-0.0500478375320566,11,200131,2,1,1,1,0
-0.307609564100129,11,200131,2,1,1,1,0
-0.283705310850308,11,200131,2,1,1,1,0
-0.278760714515597,11,200131,2,1,1,1,0
-0.400935167122438,11,200131,2,1,1,1,0
-0.350822061778519,11,200131,2,1,1,1,0
-0.149680665641288,11,200131,2,1,1,1,0
-0.270166198209092,11,200131,2,1,1,1,0
-0.239679672497799,11,200131,2,1,1,1,0
-0.171690124530884,11,200131,2,1,1,1,0
-0.264859373843454,11,200131,2,1,1,1,0
-0.312473379608275,11,200131,2,1,1,1,0
-0.455365002048508,11,200131,2,1,1,1,0
-0.0980971739656479,11,200131,2,1,1,1,0
-0.115140332300441,11,200131,2,1,1,1,0
-0.293572713345751,11,200131,2,1,1,1,0
-0.227206969179654,11,200131,2,1,1,1,0
-0.261784263798721,11,200131,2,1,1,1,0
-0.18398740163787,11,200131,2,1,1,1,0
-0.0352513703397296,11,200131,2,1,1,1,0
-0.0971607828283822,11,200131,2,1,1,1,0
-0.447461238519516,11,200131,2,1,1,1,0
-0.319791572306079,11,200131,2,1,1,1,0
-0.447902978690702,11,200131,2,1,1,1,0
-0.216629774398424,11,200131,2,1,1,1,0
-0.230572738692425,11,200131,2,1,1,1,0
-0.19028370848862,11,200131,2,1,1,1,0
-0.192344056548995,11,200131,2,1,1,1,0
-0.278860329156762,11,200131,2,1,1,1,0
-0.243599899702002,11,200131,2,1,1,1,0
